gender,age,customer_id,became_member_on,income,became_member_year,became_member_month,membership_duration,age_categories,income_binned
1.0,65.0,f9f6629a023f49819ee7e3debbd3a7f7,2017-11-21,62000.0,2017,11,247 days 00:00:00.000000000,60-69,60k-69k
0.0,47.0,2300b9fba71048488b040245ffa14709,2014-08-14,62000.0,2014,8,1442 days 00:00:00.000000000,40-49,60k-69k
0.0,58.0,968ac0914a5a47b589aa971aff3a9818,2018-02-09,44000.0,2018,2,167 days 00:00:00.000000000,50-59,40k-49k
0.0,37.0,9096694eb31b4b9fb9c12fa9c626d028,2016-04-01,45000.0,2016,4,846 days 00:00:00.000000000,30-39,40k-49k
0.0,47.0,7b88b4c2198a4bfabf062d2c28d94514,2017-06-01,64000.0,2017,6,420 days 00:00:00.000000000,40-49,60k-69k
0.0,57.0,54dba2373eff450da96ce96e27753202,2017-10-02,95000.0,2017,10,297 days 00:00:00.000000000,50-59,90k-99k
1.0,49.0,c2a5c2407540466b9b0f7e8e50715a73,2016-11-17,98000.0,2016,11,616 days 00:00:00.000000000,40-49,90k-99k
1.0,47.0,796cc7c1e8534e78bdff45f9e11494d6,2016-07-24,65000.0,2016,7,732 days 00:00:00.000000000,40-49,60k-69k
1.0,47.0,1dc9b41fe5164221a7f77010aeae449c,2014-08-07,68000.0,2014,8,1449 days 00:00:00.000000000,40-49,60k-69k
1.0,66.0,39736eee807a4ab1a9a08c642e530538,2016-07-24,42000.0,2016,7,732 days 00:00:00.000000000,60-69,40k-49k
0.0,57.0,f22e272f28284d3cbd5eee68341225b4,2014-07-26,58000.0,2014,7,1461 days 00:00:00.000000000,50-59,50k-59k
0.0,49.0,66c016f1f99b4be8b4610121f4311144,2016-07-01,84000.0,2016,7,755 days 00:00:00.000000000,40-49,80k-89k
1.0,67.0,4869e94778c849d8a23915d7a26f87a8,2017-11-13,36000.0,2017,11,255 days 00:00:00.000000000,60-69,20k-39k
1.0,43.0,922bc55bc5f04367bc0441b1971b3d39,2016-10-11,52000.0,2016,10,653 days 00:00:00.000000000,40-49,50k-59k
0.0,35.0,8b4c51c57f8348008a1f063e6ec2e079,2017-07-06,32000.0,2017,7,385 days 00:00:00.000000000,30-39,20k-39k
1.0,43.0,6c2842afc12b4406a2632c1d8c87ae96,2018-02-07,49000.0,2018,2,169 days 00:00:00.000000000,40-49,40k-49k
1.0,28.0,2bbe484f9f9f4f0daa52a76fcc16e27a,2017-10-02,61000.0,2017,10,297 days 00:00:00.000000000,20-29,60k-69k
1.0,48.0,a2062b74d1304d0ab3d870e819b14016,2016-08-09,61000.0,2016,8,716 days 00:00:00.000000000,40-49,60k-69k
1.0,35.0,7ea422e760d54a41be4030be27bc1d62,2017-05-03,66000.0,2017,5,449 days 00:00:00.000000000,30-39,60k-69k
0.0,74.0,dee56dfa7fcd40c9a9451ab177cdbb06,2013-10-29,55000.0,2013,10,1731 days 00:00:00.000000000,70-79,50k-59k
0.0,54.0,76abf2e2aa304441987f859f20229378,2016-08-15,53000.0,2016,8,710 days 00:00:00.000000000,50-59,50k-59k
0.0,42.0,6c91c43f2a1c422dba831c60e7306ac0,2014-10-27,66000.0,2014,10,1368 days 00:00:00.000000000,40-49,60k-69k
1.0,35.0,d0bfe54648ac488093c9f3498d0185d4,2017-11-05,65000.0,2017,11,263 days 00:00:00.000000000,30-39,60k-69k
0.0,40.0,b509c1c707b7455fa6e8e39bd232e9c3,2014-11-10,51000.0,2014,11,1354 days 00:00:00.000000000,30-39,50k-59k
0.0,27.0,69911cfaccc44f958cdeed304c5a9f3f,2017-12-02,47000.0,2017,12,236 days 00:00:00.000000000,20-29,40k-49k
0.0,57.0,5864b4a317b24832b511a7a3416d849e,2016-07-11,57000.0,2016,7,745 days 00:00:00.000000000,50-59,50k-59k
0.0,19.0,0be57c9e9b2048a7b769669347c6c138,2014-05-12,40000.0,2014,5,1536 days 00:00:00.000000000,10-19,20k-39k
0.0,22.0,73431ebf15d14003a86f2bf15e8cdb57,2018-06-30,47000.0,2018,6,26 days 00:00:00.000000000,20-29,40k-49k
0.0,28.0,f4993aab5e10447ab712adadf3829e68,2018-05-23,53000.0,2018,5,64 days 00:00:00.000000000,20-29,50k-59k
1.0,59.0,dcdf92e161ce4af690a34ef800b3e925,2018-01-12,99000.0,2018,1,195 days 00:00:00.000000000,50-59,90k-99k
0.0,35.0,577dbfb64274452ab6b330346f7fdcf0,2014-03-17,33000.0,2014,3,1592 days 00:00:00.000000000,30-39,20k-39k
1.0,71.0,27e9d546d7bb4bd2afcf63dd2363e684,2016-01-12,79000.0,2016,1,926 days 00:00:00.000000000,70-79,70k-79k
0.0,66.0,5b5888cf8fb346378ff0f3d42139a9db,2018-06-14,71000.0,2018,6,42 days 00:00:00.000000000,60-69,70k-79k
0.0,52.0,c997ff8618074ed9b5c1421ec762c4e7,2016-07-27,73000.0,2016,7,729 days 00:00:00.000000000,50-59,70k-79k
1.0,51.0,878aa359ce5742e4b2f47af62c998f5d,2017-11-20,87000.0,2017,11,248 days 00:00:00.000000000,50-59,80k-89k
1.0,50.0,c1a9afa0a3af4be9829ed677873faea4,2017-12-27,75000.0,2017,12,211 days 00:00:00.000000000,40-49,70k-79k
0.0,52.0,5d723a03f904445dae97c69756507a8f,2015-12-26,63000.0,2015,12,943 days 00:00:00.000000000,50-59,60k-69k
0.0,63.0,58bfdfbb982144a09e4a94eabfc521d3,2017-12-22,54000.0,2017,12,216 days 00:00:00.000000000,60-69,50k-59k
0.0,52.0,878adaf38ab74ed39fd287be074ef1a0,2017-08-23,92000.0,2017,8,337 days 00:00:00.000000000,50-59,90k-99k
0.0,66.0,10b64048925443fd8ec2792ea63de78c,2016-10-30,34000.0,2016,10,634 days 00:00:00.000000000,60-69,20k-39k
0.0,65.0,b4d61c99b5d841e9b27fec5029a297c4,2017-12-25,73000.0,2017,12,213 days 00:00:00.000000000,60-69,70k-79k
1.0,23.0,019be0c6f8fd4000b1967c7308b4bdf4,2015-11-08,33000.0,2015,11,991 days 00:00:00.000000000,20-29,20k-39k
0.0,67.0,c73b57a5d7044df8939cc8ff08b7a599,2018-01-26,99000.0,2018,1,181 days 00:00:00.000000000,60-69,90k-99k
0.0,73.0,4f32d6947d4e4e07bb37c04bd8976316,2018-03-12,64000.0,2018,3,136 days 00:00:00.000000000,70-79,60k-69k
0.0,36.0,fe0343958b37474db56214b82793104e,2016-11-11,72000.0,2016,11,622 days 00:00:00.000000000,30-39,70k-79k
0.0,61.0,9693be6af6f04edcb5d9b733edc1b932,2017-12-08,56000.0,2017,12,230 days 00:00:00.000000000,60-69,50k-59k
0.0,41.0,b184d6e9b45e4b80bbba597f208bfdf0,2017-01-07,43000.0,2017,1,565 days 00:00:00.000000000,40-49,40k-49k
1.0,57.0,17688188fc61487d98f1cafdaa32c08b,2017-03-13,57000.0,2017,3,500 days 00:00:00.000000000,50-59,50k-59k
0.0,56.0,c02aff718e56491ca2aa04f7e457b002,2018-07-13,52000.0,2018,7,13 days 00:00:00.000000000,50-59,50k-59k
1.0,56.0,b86ca0e395db455b804efb06607d0ea7,2016-10-03,89000.0,2016,10,661 days 00:00:00.000000000,50-59,80k-89k
1.0,51.0,109847d6d26e41999625e2db5bacf2ef,2017-11-24,101000.0,2017,11,244 days 00:00:00.000000000,50-59,100k-109k
0.0,63.0,bba62984c3d347908b94f740ac02f623,2017-08-22,50000.0,2017,8,338 days 00:00:00.000000000,60-69,40k-49k
1.0,39.0,62fc04236fbd4ea9a8402f0cca70942d,2016-06-24,95000.0,2016,6,762 days 00:00:00.000000000,30-39,90k-99k
1.0,26.0,4ee75462df554af99b7ea4d5edb7f369,2016-06-21,35000.0,2016,6,765 days 00:00:00.000000000,20-29,20k-39k
1.0,49.0,5bc3122cebbd489d863cb87770ea95f0,2017-08-10,88000.0,2017,8,350 days 00:00:00.000000000,40-49,80k-89k
0.0,64.0,dbc43a7117234292b6143380279f6c42,2017-12-17,44000.0,2017,12,221 days 00:00:00.000000000,60-69,40k-49k
1.0,67.0,f34239eebcc043d5afdf7823dd7cbcdc,2016-04-03,32000.0,2016,4,844 days 00:00:00.000000000,60-69,20k-39k
0.0,62.0,184368dab2ce4be0a196e3f6bf72fd9b,2017-09-10,40000.0,2017,9,319 days 00:00:00.000000000,60-69,20k-39k
0.0,60.0,52734c230b984fcdb282ec42f5223dea,2018-02-01,34000.0,2018,2,175 days 00:00:00.000000000,50-59,20k-39k
0.0,71.0,f3cae55a835f4c93aa70f0218c5ca13a,2018-03-18,46000.0,2018,3,130 days 00:00:00.000000000,70-79,40k-49k
0.0,49.0,2a2d1dea7f614c1f8c307d11218fa2c2,2015-09-20,36000.0,2015,9,1040 days 00:00:00.000000000,40-49,20k-39k
0.0,57.0,ed20cce1cd6e4e6c8c6e642b5e49829f,2017-08-17,84000.0,2017,8,343 days 00:00:00.000000000,50-59,80k-89k
0.0,64.0,3b65578368194a428d38390dd27cd447,2016-03-19,32000.0,2016,3,859 days 00:00:00.000000000,60-69,20k-39k
1.0,65.0,3c08e4668bc34bda9f4ae4853defe255,2016-03-18,68000.0,2016,3,860 days 00:00:00.000000000,60-69,60k-69k
1.0,52.0,21fcea983a6c451d9daea0e2d6e6cc07,2018-01-09,67000.0,2018,1,198 days 00:00:00.000000000,50-59,60k-69k
0.0,66.0,a774ada3cfc4426f9aad941da03963b0,2015-12-10,63000.0,2015,12,959 days 00:00:00.000000000,60-69,60k-69k
0.0,56.0,7986640ceede4113872bcfa8c2bc69dc,2015-09-29,102000.0,2015,9,1031 days 00:00:00.000000000,50-59,100k-109k
1.0,32.0,be6ccf64d69c4b14905cfc81e614cee7,2018-06-20,37000.0,2018,6,36 days 00:00:00.000000000,30-39,20k-39k
0.0,77.0,8380a35f5a384b318c43f2ca64b0de46,2017-09-22,70000.0,2017,9,307 days 00:00:00.000000000,70-79,60k-69k
0.0,23.0,3f36f34387ec4050bd1b0b2a5180f234,2017-11-23,53000.0,2017,11,245 days 00:00:00.000000000,20-29,50k-59k
1.0,72.0,3706f0e6065f445d8cf6ee400e5ecfb8,2017-01-25,97000.0,2017,1,547 days 00:00:00.000000000,70-79,90k-99k
0.0,23.0,661aae5a22f046a1ab5c656f5d3e3849,2017-11-10,40000.0,2017,11,258 days 00:00:00.000000000,20-29,20k-39k
0.0,24.0,7d8a87a1607d43889a6a5d02138c0e3d,2017-10-15,33000.0,2017,10,284 days 00:00:00.000000000,20-29,20k-39k
0.0,31.0,e1608bdec1874b8db0d4fd425ba559f9,2018-01-18,52000.0,2018,1,189 days 00:00:00.000000000,30-39,50k-59k
1.0,81.0,41c5f4d2e62b47058a65cdeddede89dd,2018-05-05,49000.0,2018,5,82 days 00:00:00.000000000,80+,40k-49k
0.0,70.0,cc9a8c83812a407db0f4bc0e2c511ab1,2016-08-10,69000.0,2016,8,715 days 00:00:00.000000000,60-69,60k-69k
0.0,78.0,a0fb77c8d7784e34932397effeaebff3,2018-01-06,54000.0,2018,1,201 days 00:00:00.000000000,70-79,50k-59k
1.0,51.0,df9877d5bcbf440f8548776a6d7e8da2,2017-11-06,49000.0,2017,11,262 days 00:00:00.000000000,50-59,40k-49k
0.0,38.0,67577a6f27c34de29db389d4a476b96e,2018-05-18,58000.0,2018,5,69 days 00:00:00.000000000,30-39,50k-59k
1.0,64.0,7a153a17d9754d3686c37684146fb681,2018-06-23,106000.0,2018,6,33 days 00:00:00.000000000,60-69,100k-109k
1.0,63.0,f10d90acb03b43e094f755e607388657,2017-08-03,113000.0,2017,8,357 days 00:00:00.000000000,60-69,110k-120k
1.0,63.0,197888a844c545b6af91b740b8d65dd2,2016-01-24,78000.0,2016,1,914 days 00:00:00.000000000,60-69,70k-79k
0.0,25.0,5598e3ad9e6c470abf0c7e8371fbfb53,2018-02-06,38000.0,2018,2,170 days 00:00:00.000000000,20-29,20k-39k
0.0,27.0,09c944213971466cba17010979413eaa,2018-06-23,51000.0,2018,6,33 days 00:00:00.000000000,20-29,50k-59k
0.0,54.0,15f68a59b74546f892bd9f277c9a42ae,2015-12-08,33000.0,2015,12,961 days 00:00:00.000000000,50-59,20k-39k
0.0,44.0,791a4a295d1744baa879d9c3be42255e,2016-06-13,99000.0,2016,6,773 days 00:00:00.000000000,40-49,90k-99k
0.0,54.0,64d7e480ce5d4b2992e5ea46082b8752,2016-04-24,80000.0,2016,4,823 days 00:00:00.000000000,50-59,70k-79k
1.0,45.0,878a89abc3bd43a8841629c4e84187aa,2015-09-17,87000.0,2015,9,1043 days 00:00:00.000000000,40-49,80k-89k
0.0,60.0,4f3aab9a035e4e73b8b6842031ccddb4,2016-09-19,57000.0,2016,9,675 days 00:00:00.000000000,50-59,50k-59k
0.0,37.0,80b787ccf0a947ab9da3a982ef4a3f9a,2015-04-01,36000.0,2015,4,1212 days 00:00:00.000000000,30-39,20k-39k
0.0,45.0,ef1e309b68ce4278bf7d80b764bc46d6,2015-09-09,62000.0,2015,9,1051 days 00:00:00.000000000,40-49,60k-69k
1.0,44.0,b4ee4a7e6eab43a19d072a5f954529e0,2018-02-19,57000.0,2018,2,157 days 00:00:00.000000000,40-49,50k-59k
1.0,87.0,73111c40112f4b0ca1efd2cba5713d2d,2017-11-30,85000.0,2017,11,238 days 00:00:00.000000000,80+,80k-89k
0.0,62.0,083977ebbd00410dbc2054e7fd62513b,2016-11-12,86000.0,2016,11,621 days 00:00:00.000000000,60-69,80k-89k
0.0,57.0,7d2f82de830043ceb3791cdd78bc2a31,2017-06-02,96000.0,2017,6,419 days 00:00:00.000000000,50-59,90k-99k
0.0,20.0,307a80e25d7440b68fbff4b14e2cc5d5,2016-01-10,74000.0,2016,1,928 days 00:00:00.000000000,10-19,70k-79k
0.0,29.0,2de7643cf12640fa84ea83c9fb4e375c,2014-09-22,39000.0,2014,9,1403 days 00:00:00.000000000,20-29,20k-39k
0.0,45.0,1be96fc7edd14e428addbbdc7eccdd27,2015-01-16,56000.0,2015,1,1287 days 00:00:00.000000000,40-49,50k-59k
0.0,56.0,4018381562d645bca291b2ea87413258,2014-03-10,61000.0,2014,3,1599 days 00:00:00.000000000,50-59,60k-69k
0.0,49.0,df41b198c26443b6acf7660b0cdb6820,2017-08-03,74000.0,2017,8,357 days 00:00:00.000000000,40-49,70k-79k
1.0,42.0,8c7d4817ae3a4f2f8fa57c533921f02e,2015-09-28,65000.0,2015,9,1032 days 00:00:00.000000000,40-49,60k-69k
0.0,57.0,a3aab03d52bc4927a6c4eb9c1f9820d8,2018-05-21,33000.0,2018,5,66 days 00:00:00.000000000,50-59,20k-39k
0.0,73.0,00e9f403afa641889cd034ee7c7ca6e9,2016-04-17,45000.0,2016,4,830 days 00:00:00.000000000,70-79,40k-49k
0.0,64.0,755cfe5c915747d8b949a41e8ae8e1c9,2017-11-12,98000.0,2017,11,256 days 00:00:00.000000000,60-69,90k-99k
0.0,67.0,4cc6c5def8b947a0a681456316553f78,2018-06-16,73000.0,2018,6,40 days 00:00:00.000000000,60-69,70k-79k
0.0,45.0,77e305a254014a9a9f03a9f61c80ff03,2015-08-18,62000.0,2015,8,1073 days 00:00:00.000000000,40-49,60k-69k
0.0,36.0,d89de55c2fd94353aec1031db95ec894,2017-12-05,44000.0,2017,12,233 days 00:00:00.000000000,30-39,40k-49k
0.0,65.0,98b40e9108fa47cc9212edb544252f3b,2015-12-12,89000.0,2015,12,957 days 00:00:00.000000000,60-69,80k-89k
0.0,79.0,a1183510d48a4ebfa68a19e2340ea6d9,2016-04-28,78000.0,2016,4,819 days 00:00:00.000000000,70-79,70k-79k
0.0,49.0,1f99f39237164b17a8b6848f4ce881c3,2016-11-21,47000.0,2016,11,612 days 00:00:00.000000000,40-49,40k-49k
1.0,54.0,66af9e9ba5224128a37f2b0db9f7c982,2018-04-20,87000.0,2018,4,97 days 00:00:00.000000000,50-59,80k-89k
1.0,50.0,a6091f4b43d14b529b29d86552b79551,2016-01-07,77000.0,2016,1,931 days 00:00:00.000000000,40-49,70k-79k
1.0,46.0,fb0cb6991c80471e985a625af2bfde8f,2017-01-25,88000.0,2017,1,547 days 00:00:00.000000000,40-49,80k-89k
1.0,19.0,ba36d81376df4e25938086ef87e506ec,2016-05-08,56000.0,2016,5,809 days 00:00:00.000000000,10-19,50k-59k
1.0,58.0,81f948e3a4134729ba5c0e15d221ce5d,2017-07-31,61000.0,2017,7,360 days 00:00:00.000000000,50-59,60k-69k
0.0,38.0,488c0e5d5c2b42dda5d6b7946b33f804,2015-05-17,55000.0,2015,5,1166 days 00:00:00.000000000,30-39,50k-59k
0.0,63.0,a8735bc18be847ce9bdf3a1ff1f8699f,2014-08-09,73000.0,2014,8,1447 days 00:00:00.000000000,60-69,70k-79k
1.0,55.0,d5ea4111ae9c4ccb998c0019c91c9329,2017-09-07,54000.0,2017,9,322 days 00:00:00.000000000,50-59,50k-59k
0.0,26.0,ee47c91be1c64576b9a87d7cf4c5fc71,2018-07-14,43000.0,2018,7,12 days 00:00:00.000000000,20-29,40k-49k
1.0,85.0,c7978a883f2b46649774243db6efacb4,2017-09-11,67000.0,2017,9,318 days 00:00:00.000000000,80+,60k-69k
0.0,61.0,ed45c5b6d69b4c17a7855caec289b021,2016-02-01,70000.0,2016,2,906 days 00:00:00.000000000,60-69,60k-69k
1.0,19.0,00426fe3ffde4c6b9cb9ad6d077a13ea,2016-08-09,65000.0,2016,8,716 days 00:00:00.000000000,10-19,60k-69k
0.0,72.0,853a9df9409047f19797e77c09c20477,2016-03-19,81000.0,2016,3,859 days 00:00:00.000000000,70-79,80k-89k
0.0,69.0,c8967141818e44129732885caf9c9d04,2017-12-26,43000.0,2017,12,212 days 00:00:00.000000000,60-69,40k-49k
0.0,44.0,482ad6ac48684fd89647d11e02223dc0,2018-05-29,71000.0,2018,5,58 days 00:00:00.000000000,40-49,70k-79k
0.0,64.0,db75a9880f03411d86d57e24cb107ed7,2017-11-29,33000.0,2017,11,239 days 00:00:00.000000000,60-69,20k-39k
1.0,63.0,65a9ceafbc3a42c696cf7ff2e45a3363,2016-07-31,76000.0,2016,7,725 days 00:00:00.000000000,60-69,70k-79k
0.0,45.0,46298e83bf0148a2ab87021c9e1e42cf,2017-08-21,99000.0,2017,8,339 days 00:00:00.000000000,40-49,90k-99k
0.0,73.0,5241b828fa6544c0891e8ae839423b7c,2018-03-13,50000.0,2018,3,135 days 00:00:00.000000000,70-79,40k-49k
0.0,72.0,01873cc8de734961949af7c04b2e9872,2018-01-22,45000.0,2018,1,185 days 00:00:00.000000000,70-79,40k-49k
1.0,74.0,e8106815ce0f46aba0f62cb2750a35ba,2018-06-20,73000.0,2018,6,36 days 00:00:00.000000000,70-79,70k-79k
0.0,50.0,18f94408dda0458ea33edaba677981ee,2017-07-25,93000.0,2017,7,366 days 00:00:00.000000000,40-49,90k-99k
1.0,63.0,52c254913e884e67ab2c9112c606cef7,2017-12-16,67000.0,2017,12,222 days 00:00:00.000000000,60-69,60k-69k
0.0,76.0,47483cc87abf474c925f31bc8589d9eb,2016-12-08,111000.0,2016,12,595 days 00:00:00.000000000,70-79,110k-120k
1.0,83.0,66a2061eca094dc3bea2ab2ceb9b7659,2015-12-21,44000.0,2015,12,948 days 00:00:00.000000000,80+,40k-49k
1.0,53.0,96fa841c065d482bad03b19a7acfe95d,2017-10-21,94000.0,2017,10,278 days 00:00:00.000000000,50-59,90k-99k
1.0,58.0,86545afdcdd543b4adbd6c0c4961db1b,2016-04-15,72000.0,2016,4,832 days 00:00:00.000000000,50-59,70k-79k
0.0,25.0,706efd5e510f47ddac5d8ec9d31474ed,2018-03-16,46000.0,2018,3,132 days 00:00:00.000000000,20-29,40k-49k
0.0,76.0,771cd819d2b04bf9943ba632b97c7239,2018-01-08,43000.0,2018,1,199 days 00:00:00.000000000,70-79,40k-49k
0.0,68.0,2b2bcbb0b9974cfba76d291fe52d153e,2016-02-07,84000.0,2016,2,900 days 00:00:00.000000000,60-69,80k-89k
0.0,70.0,d8fa1e18e7aa4d8c85681c92286f0ebe,2014-05-19,55000.0,2014,5,1529 days 00:00:00.000000000,60-69,50k-59k
0.0,69.0,0ab68614da78404e978ce963c230bd45,2018-07-23,68000.0,2018,7,3 days 00:00:00.000000000,60-69,60k-69k
1.0,83.0,787e30f168fb4f1f811c352fd041b590,2018-02-21,31000.0,2018,2,155 days 00:00:00.000000000,80+,20k-39k
1.0,39.0,b8b9ab5373b34dcabf05b8e39d85718b,2016-02-15,59000.0,2016,2,892 days 00:00:00.000000000,30-39,50k-59k
0.0,51.0,50a348b8e0994cf6847e72e1bd22ff4d,2015-09-18,51000.0,2015,9,1042 days 00:00:00.000000000,50-59,50k-59k
1.0,38.0,95c550f28bd04d17b531a0cfdb836c3a,2017-12-11,68000.0,2017,12,227 days 00:00:00.000000000,30-39,60k-69k
1.0,94.0,14f1815167fa4890a31cc4456d1c53c2,2017-12-05,60000.0,2017,12,233 days 00:00:00.000000000,80+,50k-59k
1.0,57.0,90736b31525f4d46aef7d41c3f83be95,2018-01-07,66000.0,2018,1,200 days 00:00:00.000000000,50-59,60k-69k
1.0,79.0,feee9cfcfeaa48af8c1cad31cce40672,2017-06-10,95000.0,2017,6,411 days 00:00:00.000000000,70-79,90k-99k
1.0,74.0,aadb41bef21b4f6696a9ddbf1fdc4738,2017-12-01,111000.0,2017,12,237 days 00:00:00.000000000,70-79,110k-120k
0.0,40.0,b9bd8701220e4b6892138ba2f45ce8a3,2018-06-01,32000.0,2018,6,55 days 00:00:00.000000000,30-39,20k-39k
0.0,31.0,1070b290f0474d14ae9c3ea18900662f,2014-02-08,44000.0,2014,2,1629 days 00:00:00.000000000,30-39,40k-49k
1.0,65.0,176291c5e59040c8b904b19a1ba7adcb,2017-12-11,78000.0,2017,12,227 days 00:00:00.000000000,60-69,70k-79k
1.0,62.0,6b8b31812a7942889ed976892ba4b000,2017-10-16,106000.0,2017,10,283 days 00:00:00.000000000,60-69,100k-109k
1.0,64.0,9f55c02f60524397987a730acbe6aa27,2016-06-08,70000.0,2016,6,778 days 00:00:00.000000000,60-69,60k-69k
0.0,61.0,75c9b63cd43a4c7887b08e1519be5823,2013-09-01,45000.0,2013,9,1789 days 00:00:00.000000000,60-69,40k-49k
1.0,20.0,962a9a006baa4bbbaa4ba5bcc9094c63,2017-08-30,62000.0,2017,8,330 days 00:00:00.000000000,10-19,60k-69k
0.0,56.0,2dd1b6e599de471689ee7b9778814298,2014-02-07,74000.0,2014,2,1630 days 00:00:00.000000000,50-59,70k-79k
0.0,88.0,53f76524edee44fd80b801a709ade2a0,2015-08-19,69000.0,2015,8,1072 days 00:00:00.000000000,80+,60k-69k
1.0,49.0,60c1304c8cee4e1fac2d0e094957b1a8,2016-09-09,81000.0,2016,9,685 days 00:00:00.000000000,40-49,80k-89k
0.0,67.0,80075a0461514da78ad51661c1109ae9,2018-06-27,75000.0,2018,6,29 days 00:00:00.000000000,60-69,70k-79k
0.0,77.0,69d403d505774311ae10bf5bbe4269c4,2017-05-04,88000.0,2017,5,448 days 00:00:00.000000000,70-79,80k-89k
1.0,36.0,8250c64315774018ad3e61d9da2e318e,2017-02-05,34000.0,2017,2,536 days 00:00:00.000000000,30-39,20k-39k
1.0,66.0,6dade9e548494aeaa2574e3b08380b13,2017-09-04,61000.0,2017,9,325 days 00:00:00.000000000,60-69,60k-69k
1.0,55.0,03c23b2ec84f4c5296e99c939288bcd4,2017-04-20,89000.0,2017,4,462 days 00:00:00.000000000,50-59,80k-89k
0.0,47.0,df442eb2ce424dffb4eed96a6e33f2f4,2018-01-09,52000.0,2018,1,198 days 00:00:00.000000000,40-49,50k-59k
0.0,37.0,10c8734cbcc744a1975c581e4382d168,2018-02-26,57000.0,2018,2,150 days 00:00:00.000000000,30-39,50k-59k
1.0,60.0,370233c3d82c45aea4cbf8fe0ccb922e,2017-09-13,56000.0,2017,9,316 days 00:00:00.000000000,50-59,50k-59k
0.0,24.0,dc2180e1d4dd4f3084da7537b71696a2,2017-12-20,51000.0,2017,12,218 days 00:00:00.000000000,20-29,50k-59k
0.0,45.0,3649084b4fe2446ca9d781e7b9300678,2016-11-18,86000.0,2016,11,615 days 00:00:00.000000000,40-49,80k-89k
1.0,19.0,18f0c7f9cd194e96a6505e2732c29ef3,2018-01-07,67000.0,2018,1,200 days 00:00:00.000000000,10-19,60k-69k
0.0,39.0,917d62660b1e4b03bf42946e1319897a,2014-04-05,48000.0,2014,4,1573 days 00:00:00.000000000,30-39,40k-49k
0.0,33.0,1d3bcbc58d134bb492636485923aa49e,2013-10-10,34000.0,2013,10,1750 days 00:00:00.000000000,30-39,20k-39k
1.0,29.0,6ef8a5ad165246d681f4399437fa2ab9,2017-12-22,74000.0,2017,12,216 days 00:00:00.000000000,20-29,70k-79k
1.0,40.0,e4ebf2c6fb654838be483f43c6e31b82,2015-08-16,74000.0,2015,8,1075 days 00:00:00.000000000,30-39,70k-79k
0.0,27.0,9be0d577c14841bcb61232b6497db1cd,2017-10-18,67000.0,2017,10,281 days 00:00:00.000000000,20-29,60k-69k
1.0,60.0,d08bb3a6b09c4059970788a1edbc0312,2017-08-13,37000.0,2017,8,347 days 00:00:00.000000000,50-59,20k-39k
1.0,69.0,56da581dabe243b3b77b2696647cbb96,2017-07-10,89000.0,2017,7,381 days 00:00:00.000000000,60-69,80k-89k
0.0,43.0,756ce344d7be4595bb4bab1646d2ee8d,2015-04-11,71000.0,2015,4,1202 days 00:00:00.000000000,40-49,70k-79k
1.0,70.0,dd718ccfdb534078b6dac7ed3ea78673,2017-06-25,74000.0,2017,6,396 days 00:00:00.000000000,60-69,70k-79k
1.0,88.0,9b297ca6dc8a4c328219fa21dad746c2,2017-08-19,109000.0,2017,8,341 days 00:00:00.000000000,80+,100k-109k
0.0,82.0,6336d3be58b24cd0b30f8ebade7247e9,2016-02-13,92000.0,2016,2,894 days 00:00:00.000000000,80+,90k-99k
0.0,69.0,dc4ae96efe9143ab95cde595551b7750,2017-11-02,53000.0,2017,11,266 days 00:00:00.000000000,60-69,50k-59k
0.0,86.0,78b9c23c475d4b84bf771557f356acae,2016-12-02,74000.0,2016,12,601 days 00:00:00.000000000,80+,70k-79k
0.0,49.0,ad3e1e401ffc4f9aab60679d3692e4eb,2018-01-06,73000.0,2018,1,201 days 00:00:00.000000000,40-49,70k-79k
0.0,43.0,72dd638d5a1d4f1f8fc4e99d0859f8a9,2016-09-27,73000.0,2016,9,667 days 00:00:00.000000000,40-49,70k-79k
0.0,51.0,cbdee4ba22e547b38d55afc451406789,2017-11-04,62000.0,2017,11,264 days 00:00:00.000000000,50-59,60k-69k
1.0,69.0,25298fbc021146faad360b5e0a5f92d1,2016-03-27,70000.0,2016,3,851 days 00:00:00.000000000,60-69,60k-69k
1.0,58.0,9dca9582ac1b4c6d83445328eb56dda8,2017-05-24,93000.0,2017,5,428 days 00:00:00.000000000,50-59,90k-99k
1.0,56.0,ad6d7d6347214363a65549af59871468,2016-03-31,73000.0,2016,3,847 days 00:00:00.000000000,50-59,70k-79k
1.0,67.0,ce2e890f79bb46d4b5ccc9125f7ae1bf,2018-03-23,85000.0,2018,3,125 days 00:00:00.000000000,60-69,80k-89k
1.0,45.0,17a9bd8d58644ff390a1b5458a62e383,2018-05-27,55000.0,2018,5,60 days 00:00:00.000000000,40-49,50k-59k
1.0,62.0,96be04f29ab44645a3face77bfb50653,2017-09-25,110000.0,2017,9,304 days 00:00:00.000000000,60-69,100k-109k
0.0,36.0,13587a53e9c24b40ae442536930f2448,2017-08-19,45000.0,2017,8,341 days 00:00:00.000000000,30-39,40k-49k
0.0,21.0,0681388282b14555ac390bef6c526ed7,2014-01-25,65000.0,2014,1,1643 days 00:00:00.000000000,20-29,60k-69k
1.0,47.0,86a96adc8ef04d288c05ee416f92adb3,2016-10-25,33000.0,2016,10,639 days 00:00:00.000000000,40-49,20k-39k
